raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
LMD Ecole Normale Suprieure Paris France;https://openalex.org/W2791546115;;LMD Ecole Normale Suprieure Paris France;FR
Sorbonne Universités – Institut de Minéralogie, de Physique des Matériaux et de Cosmochimie (IMPMC), UMR IRD 206, UPMC Université Paris VI, 4 place Jussieu, 75252 Paris cedex 05, France;https://openalex.org/W2525440895;;Sorbonne Universités – Institut de Minéralogie, de Physique des Matériaux et de Cosmochimie (IMPMC), UMR IRD 206, UPMC Université Paris VI, 4 place Jussieu, 75252 Paris cedex 05, France;FR
Institut de Minéralogie, de Physique des Matériaux et de Cosmochimie (IMPMC), UMR CNRS 7590, UPMC-IRD-MNHN, Sorbonne Universités , Campus Jussieu, 4 place Jussieu, 75252 Paris cedex 05, France.;https://openalex.org/W2556159136;;Institut de Minéralogie, de Physique des Matériaux et de Cosmochimie (IMPMC), UMR CNRS 7590, UPMC-IRD-MNHN, Sorbonne Universités , Campus Jussieu, 4 place Jussieu, 75252 Paris cedex 05, France.;FR
LIP6, UMR 7606, Sorbonne Université, CNRS, Paris, France.;https://openalex.org/W2952975593;;LIP6, UMR 7606, Sorbonne Université, CNRS, Paris, France.;FR
a Institute of Plant Sciences Paris-Saclay (IPS2), UMR 9213/UMR1403 , Université Paris-Sud, CNRS, INRA, Université d'Evry, Université Paris-Diderot, Sorbonne Paris-Cité , Bâtiment 630, Orsay , France.;https://openalex.org/W2744249438;;a Institute of Plant Sciences Paris-Saclay (IPS2), UMR 9213/UMR1403 , Université Paris-Sud, CNRS, INRA, Université d'Evry, Université Paris-Diderot, Sorbonne Paris-Cité , Bâtiment 630, Orsay , France.;FR
Laboratoire d’ Imagerie Biomédicale, Sorbonne Université, CNRS, INSERM, LIB, F-75006Paris, France;https://openalex.org/W2811013628;;Laboratoire d’ Imagerie Biomédicale, Sorbonne Université, CNRS, INSERM, LIB, F-75006Paris, France;FR
School of Biomedical Engineering & Imaging Sciences London SE1 7EH, United Kingdom.;https://openalex.org/W2965806860;;School of Biomedical Engineering & Imaging Sciences London SE1 7EH, United Kingdom.;GB
Sorbonne Université, CNRS, INSERM, Laboratoire d'Imagerie Biomédicale (LIB), F-75006 Paris , France.;https://openalex.org/W2769509066;;Sorbonne Université, CNRS, INSERM, Laboratoire d'Imagerie Biomédicale (LIB), F-75006 Paris , France.;FR
Developmental Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.;https://openalex.org/W2034840061;;Developmental Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.;DE
Sorbonne Université, CNRS, Laboratoire d’Informatique de Paris 6, LIP6, Paris F-75005, France;https://openalex.org/W2561667289;;Sorbonne Université, CNRS, Laboratoire d’Informatique de Paris 6, LIP6, Paris F-75005, France;FR
Sorbonne Université, CNRS, MONARIS, UMR 8233, 75005 Paris, France;https://openalex.org/W3171479889;;Sorbonne Université, CNRS, MONARIS, UMR 8233, 75005 Paris, France;FR
Carenity, 1 rue de Stockholm, Paris, France.;https://openalex.org/W3186347134;;Carenity, 1 rue de Stockholm, Paris, France.;FR
Carenity Paris France;https://openalex.org/W3023777386;;Carenity Paris France;FR
Carenity, Communauté de patients en ligne, Paris, France.;https://openalex.org/W3124635792;;Carenity, Communauté de patients en ligne, Paris, France.;FR
Carenity, Paris, France;https://openalex.org/W2989619957;;Carenity, Paris, France;FR
Laboratoire d’Informatique de Paris 6, Sorbonne Université, CNRS, UMR7606, Paris, France;https://openalex.org/W2946311526;;Laboratoire d’Informatique de Paris 6, Sorbonne Université, CNRS, UMR7606, Paris, France;FR
LPEM, ESPCI Paris, PSL Research University, CNRS, Sorbonne Universités, Paris, France;https://openalex.org/W2593211741;;LPEM, ESPCI Paris, PSL Research University, CNRS, Sorbonne Universités, Paris, France;FR
Sorbonne Universite, CNRS UMR7622, INSERM U1156, IBPS-Developmental Biology;https://openalex.org/W2891657069;;Sorbonne Universite, CNRS UMR7622, INSERM U1156, IBPS-Developmental Biology;FR
UPMC-Sorbonne Universités, Paris, France.;https://openalex.org/W2005927719;;UPMC-Sorbonne Universités, Paris, France.;FR
Sorbonne Université, CNRS, LIP6, Paris, F-75005, France;https://openalex.org/W2974206312;;Sorbonne Université, CNRS, LIP6, Paris, F-75005, France;FR
Ecole Normale Supérieure, IBENS, CNRS, INSERM (France);https://openalex.org/W2605643665;;Ecole Normale Supérieure, IBENS, CNRS, INSERM (France);FR
Ecole Normale Supérieure, FRANCE;https://openalex.org/W2791113616;;Ecole Normale Supérieure, FRANCE;FR
Institut de biologie de l'ENS Paris (UMR 8197/1024);https://openalex.org/W3010262101;;Institut de biologie de l'ENS Paris (UMR 8197/1024);FR
Caltech (United States);https://openalex.org/W4214859587;;Caltech (United States);US
Institut Pasteur, Unité de Bioinformatique Structurale, Département de Biologie Structurale et Chimie, CNRS-UMR 3528, Paris, France;https://openalex.org/W2898630648;;Institut Pasteur, Unité de Bioinformatique Structurale, Département de Biologie Structurale et Chimie, CNRS-UMR 3528, Paris, France;FR
Symeres, Kadijk 3, 9747 AT Groningen, The Netherlands.;https://openalex.org/W3212336193;;Symeres, Kadijk 3, 9747 AT Groningen, The Netherlands.;NL
Symeres, Kadijk 3, 9747 AT Groningen;https://openalex.org/W4240775816;;Symeres, Kadijk 3, 9747 AT Groningen;NL
UPMC Univ. Paris 06, UR2, L2E, F-75005, Paris, France;https://openalex.org/W2789866627;;UPMC Univ. Paris 06, UR2, L2E, F-75005, Paris, France;FR
Sorbonne University, Paris Institute of Molecular Chemistry (UMR 8232), France;https://openalex.org/W2940690089;;Sorbonne University, Paris Institute of Molecular Chemistry (UMR 8232), France;FR
Laboratoire de Physique de l’École Normale supérieure, ENS, Université PSL, CNRS, Sorbonne Université, Université Paris Diderot, Sorbonne Paris Cité, Paris, France;https://openalex.org/W3102773194;;Laboratoire de Physique de l’École Normale supérieure, ENS, Université PSL, CNRS, Sorbonne Université, Université Paris Diderot, Sorbonne Paris Cité, Paris, France;FR
Laboratoire Pierre Aigrain, Ecole Normale Supérieure-PSL Research University, CNRS, Université Pierre et Marie Curie-Sorbonne Universités, Université Paris Diderot-Sorbonne Paris Cité, 24 rue Lhomond, F-75231 Paris Cedex 05 (France);https://openalex.org/W2576000107;;Laboratoire Pierre Aigrain, Ecole Normale Supérieure-PSL Research University, CNRS, Université Pierre et Marie Curie-Sorbonne Universités, Université Paris Diderot-Sorbonne Paris Cité, 24 rue Lhomond, F-75231 Paris Cedex 05 (France);FR
Laboratoire Pierre Aigrain, Ecole Normale Supérieure, CNRS UMR 8551, Laboratoire associé aux universités Pierre et Marie Curie et Denis Diderot, 24, rue Lhomond, 75231 Paris Cedex 05, France;https://openalex.org/W2753887904;;Laboratoire Pierre Aigrain, Ecole Normale Supérieure, CNRS UMR 8551, Laboratoire associé aux universités Pierre et Marie Curie et Denis Diderot, 24, rue Lhomond, 75231 Paris Cedex 05, France;FR
City of Paris, France;https://openalex.org/W1497654784;;City of Paris, France;FR
Laboratoire de Détection et de Géophysique (CEA);https://openalex.org/W4226278244;;Laboratoire de Détection et de Géophysique (CEA);FR
Laboratoire de Chimie Physique – Matière et RayonnementSorbonne UniversitéUPMC Univ Paris 6, CNRS, F-75005, Paris, France;https://openalex.org/W3101062390;;Laboratoire de Chimie Physique – Matière et RayonnementSorbonne UniversitéUPMC Univ Paris 6, CNRS, F-75005, Paris, France;FR
CNRS, PASTEUR, Département de chimie, Ecole Normale Supérieure, PSL University, Sorbonne Université, 75005 Paris, France.;https://openalex.org/W3122481830;;CNRS, PASTEUR, Département de chimie, Ecole Normale Supérieure, PSL University, Sorbonne Université, 75005 Paris, France.;FR
Louisiana State University;https://openalex.org/W2920964226;;Louisiana State University;US
Laboratoire de Chimie Théorique (LCT), Sorbonne Université and CNRS, F-75005 Paris, France.;https://openalex.org/W2797248358;;Laboratoire de Chimie Théorique (LCT), Sorbonne Université and CNRS, F-75005 Paris, France.;FR
Sorbonne Universités, UPMC, CNRS, UMR 7606, LIP6 - 4 Place Jussieu, 75005 Paris, France;https://openalex.org/W2569442983;;Sorbonne Universités, UPMC, CNRS, UMR 7606, LIP6 - 4 Place Jussieu, 75005 Paris, France;FR
MAP5 Laboratory, FP2M, CNRS FR 2036, Université de Paris;https://openalex.org/W3022710526;;MAP5 Laboratory, FP2M, CNRS FR 2036, Université de Paris;FR
MAP5 Laboratory, FP2M, CNRS FR 2036 Université de Paris Paris 75006 France;https://openalex.org/W4226097264;;MAP5 Laboratory, FP2M, CNRS FR 2036 Université de Paris Paris 75006 France;FR
Laboratoire de Météorologie Dynamique–Institut Pierre Simon Laplace, CNRS, Université Pierre et Marie Curie, Paris, France.;https://openalex.org/W2289749624;;Laboratoire de Météorologie Dynamique–Institut Pierre Simon Laplace, CNRS, Université Pierre et Marie Curie, Paris, France.;FR
Laboratoire de Météorologie Dynamique/IPSL, CNRS, Sorbonne Université, Ecole normale supérieure, PSL Research University, Ecole Polytechnique, 75005 Paris, France;https://openalex.org/W2802657407;;Laboratoire de Météorologie Dynamique/IPSL, CNRS, Sorbonne Université, Ecole normale supérieure, PSL Research University, Ecole Polytechnique, 75005 Paris, France;FR
Laboratoire de Météorologie Dynamique/IPSL, CNRS, Sorbonne Université, Ecole normale supérieure, PSL Research University, Ecole Polytechnique, Paris 75005, France;https://openalex.org/W2970727825;;Laboratoire de Météorologie Dynamique/IPSL, CNRS, Sorbonne Université, Ecole normale supérieure, PSL Research University, Ecole Polytechnique, Paris 75005, France;FR
CMAP, Ecole polytechnique, Palaiseau, France;https://openalex.org/W2962747399;;CMAP, Ecole polytechnique, Palaiseau, France;FR
Faculty of Engineering University Al Maaref University Beirut Lebanon;https://openalex.org/W2967200394;;Faculty of Engineering University Al Maaref University Beirut Lebanon;LB
Computer Science Department, Faculty of Sciences Al Maaref University Beirut Lebanon;https://openalex.org/W3133740671;;Computer Science Department, Faculty of Sciences Al Maaref University Beirut Lebanon;LB
Faculty of Engineering Al Maaref University Beirut Lebanon;https://openalex.org/W3097770641;;Faculty of Engineering Al Maaref University Beirut Lebanon;LB
Faculty of Engineering Al Maaref University  Beirut Lebanon;https://openalex.org/W3039462436;;Faculty of Engineering Al Maaref University  Beirut Lebanon;LB
Al Maaref University, Faculty of Engineering, Beirut, Lebanon;https://openalex.org/W3041998491;;Al Maaref University, Faculty of Engineering, Beirut, Lebanon;LB
Sorbonne Universités, UPMC Univ. Paris 06, CNRS, LIP6 UMR 7606, 4 place Jussieu, 75005 Paris, France#TAB#;https://openalex.org/W2286135986;;Sorbonne Universités, UPMC Univ. Paris 06, CNRS, LIP6 UMR 7606, 4 place Jussieu, 75005 Paris, France#TAB#;FR
Sorbonne Université, UPMC Univ Paris 06, UMR 7606, LIP6,F-75005, France;https://openalex.org/W1583349320;;Sorbonne Université, UPMC Univ Paris 06, UMR 7606, LIP6,F-75005, France;FR
Sorbonne Université, CNRS, LIP6, 4 place Jussieu, 75005 Paris, France;https://openalex.org/W2792339804;;Sorbonne Université, CNRS, LIP6, 4 place Jussieu, 75005 Paris, France;FR
Sorbonne Université, Institut du Cerveau (ICM), Inserm U 1127, CNRS UMR 7225, Paris, France.;https://openalex.org/W4205922145;;Sorbonne Université, Institut du Cerveau (ICM), Inserm U 1127, CNRS UMR 7225, Paris, France.;FR
Thales Research and Technology France, 1 av. Augustin Fresnel, F-91767 Palaiseau, France;https://openalex.org/W3102915737;;Thales Research and Technology France, 1 av. Augustin Fresnel, F-91767 Palaiseau, France;FR
Thales Research & Technology (France);https://openalex.org/W2804234000;;Thales Research & Technology (France);FR
Sorbonne Université, Université de Paris UPEC CNRS INRAE IRD UMR 7618 Institute of Ecology and Environmental Sciences – Paris, iEES ParisParis France;https://openalex.org/W3173847659;;Sorbonne Université, Université de Paris UPEC CNRS INRAE IRD UMR 7618 Institute of Ecology and Environmental Sciences – Paris, iEES ParisParis France;FR
Sorbonne Université, Université de Paris, UPEC, CNRS, INRA, IRD, UMR 7618, Institute of Ecology and Environmental Sciences – Paris, iEES Paris, Tour 44-45, 4 place Jussieu, 75005 Paris, France;https://openalex.org/W4220975673;;Sorbonne Université, Université de Paris, UPEC, CNRS, INRA, IRD, UMR 7618, Institute of Ecology and Environmental Sciences – Paris, iEES Paris, Tour 44-45, 4 place Jussieu, 75005 Paris, France;FR
Université de Paris, UPEC, UMR 7618, Institute of Ecology and Environmental Sciences – Paris;https://openalex.org/W4220691390;;Université de Paris, UPEC, UMR 7618, Institute of Ecology and Environmental Sciences – Paris;FR
Information Processing and Systems Department, ONERA, Salon de Provence, France;https://openalex.org/W2762955978;;Information Processing and Systems Department, ONERA, Salon de Provence, France;FR
French Aerospace Lab (ONERA);https://openalex.org/W2615509192;;French Aerospace Lab (ONERA);FR
Laboratoire de Physique Théorique, Université de Toulouse, CNRS, UPS, 31062 Toulouse, France;https://openalex.org/W2969990649;;Laboratoire de Physique Théorique, Université de Toulouse, CNRS, UPS, 31062 Toulouse, France;FR
IRT Saint Exupéry, B612, 3 Rue Tarfaya, CS 34436, 31405, Toulouse, France;https://openalex.org/W4225156195;;IRT Saint Exupéry, B612, 3 Rue Tarfaya, CS 34436, 31405, Toulouse, France;FR
Université de Toulouse - ELIPSE, Toulouse, France;https://openalex.org/W2784212792;;Université de Toulouse - ELIPSE, Toulouse, France;FR
Institut de Mécanique des Fluides de Toulouse,IMFT,Université de Toulouse, CNRS,Toulouse, France;https://openalex.org/W2911129147;;Institut de Mécanique des Fluides de Toulouse,IMFT,Université de Toulouse, CNRS,Toulouse, France;FR
Centre de Physiopathologie de Toulouse Purpan, Université de Toulouse, INSERM, Centre National de la Recherche Scientifique (CNRS), Toulouse, F 31300, France.;https://openalex.org/W2945275574;;Centre de Physiopathologie de Toulouse Purpan, Université de Toulouse, INSERM, Centre National de la Recherche Scientifique (CNRS), Toulouse, F 31300, France.;FR
The National Drug Information and Adverse Drug Reaction Monitoring Centre, Hanoi University of Pharmacy, Hanoi, Vietnam;https://openalex.org/W2903476223;;The National Drug Information and Adverse Drug Reaction Monitoring Centre, Hanoi University of Pharmacy, Hanoi, Vietnam;VN
University of Pennsylvania;https://openalex.org/W4294051915;;University of Pennsylvania;US
Unité Biologie des Organismes et Ecosystèmes Aquatiques (BOREA), Muséum National d’Histoire Naturelle, Sorbonne Université, Université de Caen Normandie, Université des Antilles, CNRS, IRD, Eq. Adaptations aux Milieux Extrêmes, France;https://openalex.org/W2895935257;;Unité Biologie des Organismes et Ecosystèmes Aquatiques (BOREA), Muséum National d’Histoire Naturelle, Sorbonne Université, Université de Caen Normandie, Université des Antilles, CNRS, IRD, Eq. Adaptations aux Milieux Extrêmes, France;FR
Sorbonne Universités, UPMC Univ Paris 06, UMR CNRS 7208, MNHN/IRD-207/UCN/UA, Biologie des Organismes et Ecosystèmes Aquatiques, 7 Quai St Bernard, 75252, Cedex 5 Paris, France.;https://openalex.org/W2964520631;;Sorbonne Universités, UPMC Univ Paris 06, UMR CNRS 7208, MNHN/IRD-207/UCN/UA, Biologie des Organismes et Ecosystèmes Aquatiques, 7 Quai St Bernard, 75252, Cedex 5 Paris, France.;FR
Sorbonne Université, LOCEAN-IPSL, CNRS/IRD/MNHN, 4 Place Jussieu, Paris, 75005, France.;https://openalex.org/W3014556680;;Sorbonne Université, LOCEAN-IPSL, CNRS/IRD/MNHN, 4 Place Jussieu, Paris, 75005, France.;FR
CNES/Sorbonne Universités, UPMC Université Paris 06, LOCEAN, 4 Place Jussieu, F-75005 Paris, France;https://openalex.org/W2945906062;;CNES/Sorbonne Universités, UPMC Université Paris 06, LOCEAN, 4 Place Jussieu, F-75005 Paris, France;FR
Sorbonne Universités, F-75005, Paris, France;https://openalex.org/W2809284055;;Sorbonne Universités, F-75005, Paris, France;FR
[Laboratoire d’informatique de Paris 6, Université Paris 6, Paris, France];https://openalex.org/W2025737180;;[Laboratoire d’informatique de Paris 6, Université Paris 6, Paris, France];FR
