issue_number,raw_affiliation_name,new_rors,previous_rors,added_rors,removed_rors,has_added_rors,has_removed_rors,works_examples,contact,contact_domain
1885,"Laboratory EA-3300 (APERE), Adaptations Physiologiques à l'Exercice et Réadaptation à l'Effort, Picardie Jules Verne University",01gyxrk03,,01gyxrk03,,True,True,W4391337536,217ef7818415b3d503e029546e928290:97aa7d73397d00c0ea9a7be9ff17f91b @ u-picardie.fr,u-picardie.fr
1884,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300,01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W4386583837;W4387001772;W4392063925;W4391912292;W4391765876,b0fd79f91854fcc56c4dc0573064eeb9:9bd2dc29b449fa574e941d4bd677394c @ u-picardie.fr,u-picardie.fr
1883,"Université Picardie Jules Verne, UFR-STAPS, laboratoire adaptations physiologiques à l’exercice et réadaptation à l’effort, EA-3300, Amiens, France",01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W4200009280,96540d1d62ddc41c75e972a8edb533dc:7ab2cb72408f800a2bd1bc90e70b80dc @ u-picardie.fr,u-picardie.fr
1882,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300; Université de Sherbrooke,00kybxq39;01gyxrk03,00kybxq39;05vb5nm66,01gyxrk03,05vb5nm66,True,True,W4391765990,12d1436fa58a838634b60f6d958c5586:0d6da61e4b5ea3181e91341c128c5794 @ u-picardie.fr,u-picardie.fr
1881,"EA 3300 “APS and Motor Patterns: Adaptations-Rehabilitation”, Picardie Jules Verne University, Amiens, France; High Institute of Sport and Physical Education of Sfax, University of Sfax, Sfax, Tunisia; Research Laboratory: Sports Performance Optimization, National Center of Medicine and Science in Sports (NCMSS), Tunis, Tunisia",04d4sd432;01gyxrk03,04d4sd432;04tv1fa62;00qxv3c44,01gyxrk03,00qxv3c44;04tv1fa62,True,True,W4283212287,5d48fed4761ebe45e443fce77ea4e4ea:160a8a8247e740e8d21637ddb2ea1919 @ u-picardie.fr,u-picardie.fr
1880,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300,01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W4280547224;W4392064059;W4391912285;W4391912290;W4392063928;W4391765990,3413ba43be9f03808198c0ab82f39996:450c0aa042747ab8be8a1660c53d6ada @ u-picardie.fr,u-picardie.fr
1879,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300; CHU Amiens-Picardie,010567a58;01gyxrk03,010567a58;05vb5nm66,01gyxrk03,05vb5nm66,True,True,W4297226859,c3b4b60e0ae099b6a68191378534e238:c758bb8fa9aa7fce1eedbaeb6f2a3019 @ u-picardie.fr,u-picardie.fr
1878,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300; Centre Hospitalier Compiègne-Noyon,01gyxrk03;02chsc169,05vb5nm66;02chsc169,01gyxrk03,05vb5nm66,True,True,W3203664722,2702cbf90cc55fc0dac442624b75eaba:ed02fe1482d6a335fc134b7742b46a5b @ u-picardie.fr,u-picardie.fr
1877,"Laboratory EA-3300 (APERE) « Adaptations Physiologiques à l’Exercice et Réadaptation à l’Effort », Picardie Jules Verne University, Amiens, France",01gyxrk03,,01gyxrk03,,True,True,W4206437571,121604414e00ae19ff71fc83f3583252:e124acbfbd41dc61d41e2973dd43946d @ u-picardie.fr,u-picardie.fr
1876,"Laboratory EA-3300 (APERE) « Adaptations Physiologiques à l’Exercice et Réadaptation à l’Effort », Picardie Jules Verne University, Amiens, France; Physical Therapy Department, Islamic University of Lebanon, Beirut, Lebanon; Rammal Hassan Rammal Laboratory « PhyToxE Physio-toxicité environnemental », Faculty of Sciences, Lebanese University, Nabatieh, Lebanon",01gyxrk03;05x6qnc69;040eqhp13,05x6qnc69;040eqhp13,01gyxrk03,,True,False,W4206437571,109256e6a469ad7a4fa8e8a4cafe30e9:72bed2e2a0230d09a0bca92ffbe7a69a @ u-picardie.fr,u-picardie.fr
1875,"EA 3300 “APS and Motor Patterns: Adaptations-Rehabilitation”, Picardie Jules Verne University, 80025 Amiens, France; National Center of Medicine and Science in Sports (NCMSS), Tunisian Research Laboratory Sports Performance Optimization, Ave Med Ali Akid, El Menzah, Tunis 263, Tunisia",04tv1fa62;01gyxrk03,04tv1fa62;00qxv3c44,01gyxrk03,00qxv3c44,True,True,W4200605257;W4200329116,004094d7945a47d636d4177304dc042b:65dd336d5e893e3c17ab89ab9f26ebed @ u-picardie.fr,u-picardie.fr
1874,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300; Halmstad University,01gyxrk03;03h0qfp10,05vb5nm66;03h0qfp10,01gyxrk03,05vb5nm66,True,True,W3213584511,6852fa1dc78a22f0102911976b6d5a19:360fe0f82b462513caa28ae303cf4d0e @ u-picardie.fr,u-picardie.fr
1873,"Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300; French Institute of Sport (INSEP), Laboratory Sport, Expertise and Performance (EA7370)",03jczk481;01gyxrk03,03jczk481;05vb5nm66,01gyxrk03,05vb5nm66,True,True,W3179730894,03bde6f5465dcbeba4337ddeff89354e:69e3395fce168a3491aa46d0dd22472d @ u-picardie.fr,u-picardie.fr
1872,"Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300; Biologie, Bioingénierie et Bioimagerie Ostéo-articulaires",01gyxrk03;03q7r5x87,05vb5nm66;03q7r5x87,01gyxrk03,05vb5nm66,True,True,W3187243916,2d7381b8a20456d2471bbe92b3ac2d86:396cd9d4b14ffbd743cb1d00dcf60254 @ u-picardie.fr,u-picardie.fr
1871,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300,01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W3187243916;W3208052339;W3125981704;W3167552358;W4200605257;W4391871439;W4391765916,ba6fc8a71ebebbe7b60451bd6330486a:926062394a4597bb033d327cd3e0b0d4 @ u-picardie.fr,u-picardie.fr
1870,"APERE, UPJV, Amiens, France",01gyxrk03,,01gyxrk03,,True,True,W3216399510,63742df46e940d435a318cf53c85b91e:2a3baa64c95ed60a47c646f89b14d984 @ u-picardie.fr,u-picardie.fr
1869,"Adaptations Physiologiques à l’Exercice et Réadaptation à l’Effort (EA-3300), Université de Picardie, Amiens, France",01gyxrk03,,01gyxrk03,,True,True,W3003355828,48d29a039a56a3b34d8930d7ba9fb985:55e082646354f7497b985beea14c3f78 @ u-picardie.fr,u-picardie.fr
1868,"Université de Paris, CNRS, Inserm, B3OA, F-75010 Paris, France and Faculté des Sciences du Sport et Laboratoire Adaptations Physiologiques à l’Exercice et Réadaptation à l’effort (APERE)-EA3300, Allée Pascal Grousset, 80025 Amiens Cedex 1, France",05f82e368;02vjkv261;01gyxrk03,05f82e368;02vjkv261;02feahw73,01gyxrk03,02feahw73,True,True,W2999892661,6da12aee61ddcd2022966af6799a2264:b74906a1c4fe786b2b864178c353eee6 @ u-picardie.fr,u-picardie.fr
1867,"Laboratory EA-3300 (APERE) « Adaptations Physiologiques à l’Exercice et Réadaptation à l’Effort », Picardie Jules Verne University, Amiens, France",01gyxrk03,,01gyxrk03,,True,True,W3022321454,72d979681e6a838d58af03995240fe40:140e13a7597e5d363e534895f5ced382 @ u-picardie.fr,u-picardie.fr
1866,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300,01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W2885488295;W3003709153;W3046845601;W4391912313,7e61e64a032f6b9913d667271c9fcb92:8631b20805483ee2a18df52feb237653 @ u-picardie.fr,u-picardie.fr
1865,"Exercise physiology and rehabilitation laboratory (EA-3300: APERE), Picardie Jules Verne University, Amiens, France.",01gyxrk03,,01gyxrk03,,True,True,W2765266837;W2805124934,a8404eeba4f2bad2220daa139ffd5283:97539ae806d7e04a4b49ec37506e61b2 @ u-picardie.fr,u-picardie.fr
1864,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300,01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W2946222685;W2913485918;W2917581474;W2981491921;W4391912291;W4391912312;W4391912294;W4391765987,6f6ed944f002e9ff70dec9f1e560bd4d:d9bc3fd8502f001fbf2deb5df3c2a711 @ u-picardie.fr,u-picardie.fr
1863,"Laboratoire adaptations physiologiques à l’exercice et réadaptation à l’effort, EA-3300, UFR-STAPS, université de Picardie-Jules-Verne, Amiens, France",01gyxrk03,,01gyxrk03,,True,True,W2782006258,109adba2abeaf2d3ff58435282e15cbe:41d69d695a81d52487f60033c59635d0 @ u-picardie.fr,u-picardie.fr
1862,"Laboratoire adaptations physiologiques à l’exercice et réadaptation à l’effort, EA-3300, université de Picardie Jules-Verne, Amiens, France",01gyxrk03,,01gyxrk03,,True,True,W2804039889,87402bb62943b82cfef7f6a13148f551:64d17cfe743e64d2856c740a1d41ddc1 @ u-picardie.fr,u-picardie.fr
1861,"Laboratoire de recherche adaptations physiologiques à l’exercice et réadaptation à l’effort (APERE), EA-3300, école doctorale sciences, technologie, santé, ED-585, UFR-STAPS, université de Picardie Jules-Verne, Amiens, France; Service de réadaptation cardiovasculaire, centre hospitalier de Corbie, France",01gyxrk03,,01gyxrk03,,True,True,W2803270077,0f4fdab126db828618cabece0440d359:ebc9eb7afd1397b1acdc4fa5f0aee252 @ u-picardie.fr,u-picardie.fr
1860,Adaptations Physiologiques à l'Exercice et Réadaptation à l'effort - UR UPJV 3300,01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W2902725090;W4391912206;W4296791451;W4298237332;W2901008805,145a0a1b1d739f01463a95069af5bb23:25a7bfc929732155414380caae89edf0 @ u-picardie.fr,u-picardie.fr
1859,"EA 3300 ""APERE: Adaptations-Rehabilitation"", Picardie Jules Verne University, Sport Science Department, Amiens, F-80025 Cedex, France.",01gyxrk03,00qxv3c44,01gyxrk03,00qxv3c44,True,True,W2885395325,6050f95c2451022928292c6ed94f8aa4:f01831998cec11f77c441e814d783a89 @ u-picardie.fr,u-picardie.fr
1858,"Laboratory EA-3300: APERE. Adaptations Physiologiques à l'Exercice et Réadaptation à l'Effort. Picardie Jules Verne University, Amiens, F-80025, France",01gyxrk03,05vb5nm66,01gyxrk03,05vb5nm66,True,True,W2886992926,17eec764314fef65e53ffcd1763ab304:4e6740a7dafde7dfa61a447858f2e1a5 @ u-picardie.fr,u-picardie.fr
1857,"Laboratory EA-3300: APERE. Adaptations Physiologiques à l'Exercice et Réadaptation à l'Effort. Picardie Jules Verne University, Amiens, F-80025, France; Rammal Hassan Rammal Research Laboratory, Physio-toxicity (PhyTox), Lebanese University, Faculty of Sciences, Nabatieh, Lebanon",05x6qnc69;01gyxrk03,05x6qnc69;05vb5nm66,01gyxrk03,05vb5nm66,True,True,W2886992926,4c3f7f9ed0f295619188330442d1a884:c9b73442624eee732dc73254dc651aed @ u-picardie.fr,u-picardie.fr
1856,"Ecole des Ponts Paris Tech, CIRED",02nwvxz07;01b436806,02nwvxz07,01b436806,,True,False,W4393530253;W4393787394;W4393831295,f17aa5323f9f6d67f5f2974719fdbe8e:ed90c88d209946f4bdc8adf695e496 @ recherche.gouv.fr,recherche.gouv.fr
1855,"Faculty of Humanities and Theology, Department of Catholic Theology https://dx.doi.org/414368 Dortmund Germany",01k97gp34,,01k97gp34,,True,True,W4390697960,9d8116ed975f7001d959d404f9a956ea:657922e5020afe779d85fb2ecc9169 @ tu-dortmund.de,tu-dortmund.de
1854,"Division of Performance and Health, Institute for Sports and Sport Science Technical University Dortmund Dortmund Germany",0084rd854;01k97gp34,0084rd854,01k97gp34,,True,False,W4309592973,765a74a64d82f8d8999c79258ad22a45:0003a144ca0699afeff9121b788f20 @ tu-dortmund.de,tu-dortmund.de
1853,"Department of ""Performance and Health (Sports Medicine)"", Institute of Sport and Sport Science, Technical University Dortmund, Germany",0084rd854;01k97gp34,0084rd854,01k97gp34,,True,False,W3126277792,02e92f781f97a055c3d1792ce211f522:063e26e69b12e80c90a52c3f76b683 @ tu-dortmund.de,tu-dortmund.de
1852,"Department of 'Performance and Health (Sports Medicine)', Institute of Sport and Sport Science, Technical University Dortmund, Dortmund, Germany.",0084rd854;01k97gp34,0084rd854,01k97gp34,,True,False,W3161192043,4eceb99c0c1501b6fd6957063edc90fa:dcb99bbc367eef81aa691f935f455e @ tu-dortmund.de,tu-dortmund.de
1851,"Department of ""Performance and Health (Sports Medicine)"", Institute of Sport and Sport Science, Technical University Dortmund, Otto-Hahn-Str. 3, 44227, Dortmund, Germany",0084rd854;01k97gp34,0084rd854,01k97gp34,,True,False,W3016975780,854b109dd366dd5245147df47f2ee05a:002b1329fda2922af513107bcd05d5 @ tu-dortmund.de,tu-dortmund.de
1850,"Institut für Philosophie und Politikwissenschaft, Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W3011892256,c41ce1a832917fdf3828334d98c5ba52:e107f3285fcf64a368bea9fa0bc1c0 @ tu-dortmund.de,tu-dortmund.de
1849,"Department of Computer Science, Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W3014011427,753c68547af34d8ebb83b94b699f9219:2b7f2c79753d62ad46876d3e33e5fb @ tu-dortmund.de,tu-dortmund.de
1848,"Center for Higher Education, Technische Universität, Emil-Figge-Straße 50, 44227 Dortmund, Germany",01k97gp34,01q1tcv22,01k97gp34,01q1tcv22,True,True,W2962723807,da473afd7a1cb3a31a71aa7e32841d52:6f7eb16b5f4d72e95ef1917b872679 @ tu-dortmund.de,tu-dortmund.de
1847,"Institute of Mechanics,Technical University of Dortmund",01k97gp34,,01k97gp34,,True,True,W2985977882,c9eeff8b212a55504bdaf979438e7699:51105a404249e69831423f083d96ee @ tu-dortmund.de,tu-dortmund.de
1846,"Zentrum für Synchrotronstrahlung DELTA, Maria-Goeppert-Mayer-Straße, 44227 Dortmund, Germany",01js2sh04;01k97gp34,01js2sh04,01k97gp34,,True,False,W2985231213,be63642e778b873298c40e587a6aed1d:02f204f8a1e8b8e0f25afc6f4e59ef @ tu-dortmund.de,tu-dortmund.de
1845,"Université Nice Sophia Antipolis, Sophia Antipolis, France",019tgvf94;03fd87035,019tgvf94,03fd87035,,True,False,W2341807986;W2505518900;W2508015614,d20d0ed7809e33b772c158a26399cc1a:863774f3ac90d7a323157436b3 @ univ-cotedazur.fr,univ-cotedazur.fr
1844,"Laboratory of Human Motricity, Education Sport and Health, University of Nice Sophia Antipolis, Nice, France",019tgvf94;03fd87035,019tgvf94,03fd87035,,True,False,W2332295743;W2342111463;W2489133916,a0848a32797129916d526688a6455aef:58f0fe46241cfd6a4c8ba78084 @ univ-cotedazur.fr,univ-cotedazur.fr
1843,COMUE Université Côte d'Azur (2015-2019); Centre d'études et de recherches en droit des procédures,019tgvf94,,019tgvf94,,True,True,W4292410762;W4206862528;W4300530947;W4206847954;W4292664986,8b31a5608dcab8446b385ba13732c131:f02de53b01505aa6086c16f1db @ univ-cotedazur.fr,univ-cotedazur.fr
1842,"Université Côte d'Azur, Inria, France",019tgvf94,,019tgvf94,,True,True,W2555293749;W2510523461;W2560412331;W2512578409,c75acaa530d16ece21aa371ca258e057:54f96c919cffae92b0f4423284 @ univ-cotedazur.fr,univ-cotedazur.fr
1841,COMUE Université Côte d'Azur (2015-2019),019tgvf94,,019tgvf94,,True,True,W2510865896;W2521260605;W3128065616;W2363935454;W2294092675;W2526423746;W2287494557;W4311308532,dbb5a25cc7afc6449b7f8951879a9a69:7660d0153b3c172ab3f0ca46a4 @ univ-cotedazur.fr,univ-cotedazur.fr
1840,Institute of General Educational Sciences and Vocational Education Dortmund University,01k97gp34,,01k97gp34,,True,True,W3135894733,f1b0b0c9d72ec4b3ca2faeb7ff673ad6:5f200c1d75cbbbcd540857dfd27328 @ tu-dortmund.de,tu-dortmund.de
1839,Institute of General Educational Sciences and Vocational Education University of Dortmund,01k97gp34,,01k97gp34,,True,True,W3003939098,977d6867c01f0e3cb70c5c41d4c57e07:fb60f68bf71771e8287e822f3fe39f @ tu-dortmund.de,tu-dortmund.de
1838,"Technische Universitat Dortmund, Dortmund, Nordrhein-Westfalen, DE",01k97gp34,,01k97gp34,,True,True,W2908254926,e096af6aab064c94e01b8ba264dca2c2:60ca86974d8ea91b3243f579cb39a1 @ tu-dortmund.de,tu-dortmund.de
1837,"[Technische Universitat Dortmund, Dortmund, Nordrhein-Westfalen, DE]",01k97gp34,,01k97gp34,,True,True,W2979292807,f4447353611952c29971d2e5e52f58f7:a51b821822082043977059a4386ab4 @ tu-dortmund.de,tu-dortmund.de
1836,"Elke Grimminger, professeure des universités à l’Institut de sport et science du sport, université technique de Dortmund (Allemagne).",01k97gp34,,01k97gp34,,True,True,W4253035973,606e04350834642a8750e75abeb14c74:ee0f07ea6288a547b34ac1d43641ef @ tu-dortmund.de,tu-dortmund.de
1835,"WPT, Department of Materials Test Engineering, 44227 Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W2939446984,a7006f59992ad2f23c10843b5f69e5ed:0ccea0a9388367bf86f2173fa74ccb @ tu-dortmund.de,tu-dortmund.de
1834,"IT in Production and Logistics Technical University, Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W3198833110,4d12795707bbf8d28229f72a73a12e33:d62689dba388942769959f544ae115 @ tu-dortmund.de,tu-dortmund.de
1833,Institute of Machining Technology,01k97gp34,,01k97gp34,,True,True,W4205492884,2ed3ab917f156e3966618aa2fe035eb5:54542e00739834c41bba3de22712ed @ tu-dortmund.de,tu-dortmund.de
1832,"Technical University Dortmund, Institute of Machining Technology (ISF), Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W3176680118,5bf04720416a4f303a054e90fcef6cbc:a2d8b3f1872708824561b7074c0879 @ tu-dortmund.de,tu-dortmund.de
1831,"Institute of Machining Technology (ISF), Baroper Straße 303, 44227, Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W2978521261,83e988faf012349a7119dc44f7515d85:66c7c9a0d76c4284a93b1d5d2f536b @ tu-dortmund.de,tu-dortmund.de
1830,"Institute of Machining Technology, Baroper Str. 303, 44227 Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W2889755443,f4f3a803df48748003b55af18a99afda:4fe1ed7a80720a7c515c5250adabe1 @ tu-dortmund.de,tu-dortmund.de
1829,"Institute of Machining Technology, Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W2792593231;W2901592600,e3968c959bee056bf185675559ff0310:95d2ad7b6546300b51d90656c4003d @ tu-dortmund.de,tu-dortmund.de
1828,"Communication Networks Institute, Dortmund, Germany",01k97gp34,02wena850,01k97gp34,02wena850,True,True,W2783347352,dd0d353b2d395e7584666844aa91fdf1:718deb988bde1906426d9eda5a0f28 @ tu-dortmund.de,tu-dortmund.de
1827,"Communication Networks Institute,",01k97gp34,,01k97gp34,,True,True,W2808605385;W2964056141;W3099591983,9529284cd03b1636b59bc042a0b04a4f:b121cddb8d8a7006131ad4d63a0f53 @ tu-dortmund.de,tu-dortmund.de
1826,"Communication Networks Institute, Dortmund, Germany",01k97gp34,02wena850,01k97gp34,02wena850,True,True,W2783347352,c5ed9fcedcdd88522529f9749556701d:b7c1f87d3a91f714987f047151294a @ tu-dortmund.de,tu-dortmund.de
1825,"Communication Networks Institute,",01k97gp34,,01k97gp34,,True,True,W2808605385;W2964056141;W3099591983,e22c8fe89adc9b903892c7b54eaa2549:c01d1f0349b1362639fad6783e8569 @ tu-dortmund.de,tu-dortmund.de
1824,Department of Social Sciences TU Dortmund University,01k97gp34,,01k97gp34,,True,True,W4396711236,5585124a20ae0b9eb49b664db5b2db22:917f59e1630ca0825643a8b14de01f @ tu-dortmund.de,tu-dortmund.de
1823,"Institut fur Gerontologie , Dortmund, Nordrhein-Westfalen , Germany",01k97gp34,,01k97gp34,,True,True,W4390082177,269c16be5c49ed5074f1262593d0b469:6226ec250fddf32dcd517ddc8bc6ec @ tu-dortmund.de,tu-dortmund.de
1822,Institute of Structural Mechanics and Dynamics  August-Schmidt-Straße 8 D-44221 Dortmund,01k97gp34,,01k97gp34,,True,True,W4360878897,cff91480995ec6b0d745b6255c53b3e8:de58c240ada72ac22314c5f20e1c9d @ tu-dortmund.de,tu-dortmund.de
1821,Email: [email protected]; Institute of Structural Mechanics and Dynamics  August-Schmidt-Straße 8 D-44221 Dortmund; Jan Bernd Wulf; Telephone: +49 231 755-8954,01k97gp34,,01k97gp34,,True,True,W4360878897,8636a0ae65c6da99d72f96b0984a8556:313107c506ca8ed42dadc64839ddb8 @ tu-dortmund.de,tu-dortmund.de
1820,Fakultät für Mathematik [Dortmund],01k97gp34,,01k97gp34,,True,True,W4290981705;W4318014762;W4362703157;W4366813444,1fd9f772455ab4a55c6a7d59d0627177:9c3a2c80efc267c4dc8a7a7b23cfbf @ tu-dortmund.de,tu-dortmund.de
1819,"Research Center Trustworthy Data Science and Security, Dortmund, Germany",01k97gp34,,01k97gp34,,True,True,W3214985046,ee4bacef2f9e4881c73fa0f919409965:6eca5442791c9e21bf86a6d375747d @ tu-dortmund.de,tu-dortmund.de
1818,80039 AMIENS CEDEX 1 - France),raw_affiliation_name: LPCM - Laboratoire de Physiologie Cellulaire et Moléculaire - UR UPJV 4667 (Université de Picardie Jules Verne - UFR des Sciences - 33 rue Saint Leu -,80039 AMIENS CEDEX 1 - France),raw_affiliation_name: LPCM - Laboratoire de Physiologie Cellulaire et Moléculaire - UR UPJV 4667 (Université de Picardie Jules Verne - UFR des Sciences - 33 rue Saint Leu -,80039 AMIENS CEDEX 1 - France),True,True,new_rors: 01gyxrk03;010567a58,previous_rors: 01gyxrk03,
1817,Laboratoire de Physiologie Cellulaire et Moléculaire - UR UPJV 4667,01gyxrk03;010567a58,,01gyxrk03;010567a58,,True,True,W4391940246,9fdad0cb6335acd639db0288863211f7:bf92cfa16b3c890625524c7435a17df0 @ u-picardie.fr,u-picardie.fr
1816,"Laboratory of Cellular and Molecular Physiology, UR UPJV 4667, University of Picardie Jules Verne , Amiens 80000, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4315619028,e165d028b88e318d69b09d9b58ed0113:7e8f4243b18299ce9045b1bd8f6e6526 @ u-picardie.fr,u-picardie.fr
1815,"Department of Biology, Faculty of Sciences, University Ibn Zohr, Agadir 80000, Morocco; Laboratory of Cellular and Molecular Physiology, UR UPJV 4667, University of Picardie Jules Verne Amiens, France",01gyxrk03;010567a58;006sgpv47,01gyxrk03;006sgpv47,010567a58,,True,False,W4377100948,07b215c5a20820f621ea9384e686f3d4:90c2ffc76e184410be0eb804005a45b3 @ u-picardie.fr,u-picardie.fr
1814,"Laboratory of Cellular and Molecular Physiology, UR UPJV 4667, University of Picardie Jules Verne Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4377100948,1e6bda225cb3319810ea502fcc6fffc6:a5ea5670bae15cf2553ea315b3048f41 @ u-picardie.fr,u-picardie.fr
1813,"Laboratory of Cellular and Molecular Physiology, UR UPJV 4667, University of Picardie Jules Verne, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4206434082,a26c30c877a38de5b034e2b402c88e6f:e54cba52525922090557720cc25dedbf @ u-picardie.fr,u-picardie.fr
1812,Déchets Eaux Environnement Pollutions; Laboratoire de Physiologie Cellulaire et Moléculaire - UR UPJV 4667,01gyxrk03;010567a58,,01gyxrk03;010567a58,,True,True,W4214510196;W4281568125,663dfa181065332fe2b9f430575a0b9f:9bdaa31b3ca9a5fee1d9819ef08b90ec @ u-picardie.fr,u-picardie.fr
